Número de proceso,Nombre de proceso,Tipo de proceso,Fecha de apertura,Estado,Unidad ejecutora
74/45-0645-LPR25,ADQUISICION DE MATERIALES DE DIFUSION Y EDUCACION AMBIENTAL PARA EL PN ISLAS DE SANTA FE.,Licitación Privada,04/11/2025 08:00 Hrs.,Publicado,1095
38/5-0458-LPU25,ADQ DE REPUESTOS ELECTRONICOS AERONAVE P3-C,Licitación Pública,18/11/2025 10:00 Hrs.,Publicado,1115
74/31-0649-LPR25,“Adquisición de alimentos para actividades institucionales del El PN Lihue Calel”,Licitación Privada,06/11/2025 09:00 Hrs.,Publicado,1124
84/81-1823-LPR25,ADQUISICION DE REPUESTOS AUTOMOTOR 2DO LLAMADO - GUARNICION CITY BELL,Licitación Privada,03/11/2025 08:10 Hrs.,Publicado,1043
74/31-0651-LPR25,"“Construcción e instalación de cerramiento premoldeado de lote de General Acha, La Pampa”",Licitación Privada,10/11/2025 09:00 Hrs.,Publicado,1124
74/32-0653-LPR25,SERVICIO DE MANTENIMIENTO Y REPARACION EDIFICIOS PN MONTE LEON,Licitación Privada,05/11/2025 12:00 Hrs.,Publicado,1093
74/10-0654-LPR25,"ADQUISICION DE EQUIPAMIENTO INFORMATICO, CELULAR Y KIT DE CAMARAS DE SEGURIDAD",Licitación Privada,05/11/2025 10:00 Hrs.,Publicado,1325
55-0051-CDI25,ADQUISICIÓN DE MATERIALES DE FERRETERÍA,Contratación Directa,11/11/2025 11:00 Hrs.,Publicado,1266
380-0003-CDI25,Adquisición de controles remotos universales para equipos de aire Acondicionado del CNCPS.,Contratación Directa,07/11/2025 10:00 Hrs.,Publicado,662
84/19-1826-LPR25,ADQUISICIÓN DE INDUMENTARIA Y EQUIPAMIENTO DE MONTAÑA PARA EL COMANDO DE BRIGADA DE MONTAÑA VIII,Licitación Privada,06/11/2025 09:00 Hrs.,Publicado,1021
84/31-1827-LPR25,CONTRATAR EL SERVICIO DE MANTENIMIENTO Y PINTADO DE AULAS Y BAÑOS DE LOS NIVELES EDUCATIVOS DEL LMGB,Licitación Privada,06/11/2025 07:00 Hrs.,Publicado,1029
74/31-0655-LPR25,“Adquisición Repuestos e insumos de herramientas de corte para el PN Lihue Calel”,Licitación Privada,06/11/2025 09:00 Hrs.,Publicado,1124
74/26-0657-LPR25,ADQUISICION DE PURIFICADORES PNMBURUCUYA,Licitación Privada,06/11/2025 08:00 Hrs.,Publicado,1059
84/81-1828-LPR25,ADQUISICIÓN DE ELEMENTOS DE LIBRERIA - GUARNICION CITY BELL,Licitación Privada,05/11/2025 13:30 Hrs.,Publicado,1043
74/31-0658-LPR25,“Instalación de alambrado perimetral en el PN Lihue Calel”,Licitación Privada,06/11/2025 09:00 Hrs.,Publicado,1124
98-0005-LPR25,CONTRATACIÓN DE UN SERVICIO DE LIMPIEZA PARA EL ORGANISMO - PLAN DE COMPRAS 2025,Licitación Privada,07/11/2025 11:00 Hrs.,Publicado,913
74/17-0660-LPR25,Mantenimiento y Reparación de vehículos oficiales del Parque Nacional Talampaya,Licitación Privada,05/11/2025 09:00 Hrs.,Publicado,1270
44-0013-CDI25,Suscripciones Anuales para Biblioteca,Contratación Directa,07/11/2025 12:00 Hrs.,Publicado,694
74/26-0661-LPR25,ADQUISICION DE PINTURAS PARA EL PARQUE NACIONAL MBURUCUYA,Licitación Privada,06/11/2025 08:30 Hrs.,Publicado,1059
34-0007-CDI25,Suscripción de Ediciones RAP,Contratación Directa,06/11/2025 12:00 Hrs.,Publicado,596
68-0155-CDI25,Adquisición de insumos químicos para laboratorio-INEIA-,Contratación Directa,06/11/2025 11:00 Hrs.,Publicado,963
74/30-0662-LPR25,Adquisición de insumos y equipamiento para Programa de Voluntario y Educación Ambiental del PNPM,Licitación Privada,07/11/2025 09:00 Hrs.,Publicado,990
74/53-0663-LPR25,ADQUISICION JUEGO DE BATERIA PARA EQUIPO VANT PARQUE NACIONAL ISLOTE LOBOS,Licitación Privada,05/11/2025 09:00 Hrs.,Publicado,1886
74/37-0664-LPR25,Adquisición de filtros y aceite para vehículos oficiales del Parque Nacional San Guillermo,Licitación Privada,07/11/2025 09:00 Hrs.,Publicado,1126
47-0120-CDI25,Adquisición detector espectrofluorométrico SHIMADZU para HPLC SHIMADZU del INIDEP,Contratación Directa,04/11/2025 10:00 Hrs.,Publicado,900
74/35-0665-LPR25,Adquisición de artículo de hogar y mueble para Parque Nacional Copo.,Licitación Privada,07/11/2025 08:00 Hrs.,Publicado,1125
47-0121-CDI25,Adquisición equipos esterilizadores UV Lifegard Pro-Max 120W para el Programa Maricultura del INIDEP,Contratación Directa,04/11/2025 11:00 Hrs.,Publicado,900
98-0025-CDI25,MANTENIMIENTO DE EQUIPOS DE AIRE ACONDICIONADOS PAC 2025,Contratación Directa,12/11/2025 11:00 Hrs.,Publicado,913
74/54-0666-LPR25,Adquisición de acoplado tanque para Parque Nacional Ansenuza,Licitación Privada,07/11/2025 09:00 Hrs.,Publicado,1895
74/31-0667-LPR25,“Servicio de Limpieza para la Intendencia del PN Lihue Calel”,Licitación Privada,07/11/2025 09:00 Hrs.,Publicado,1124
74/45-0668-LPR25,ADQUISICION DE REPUESTOS PARA MOTOSIERRAS Y MOTOGUADAÑAS DEL PN ISLAS DE SANTA FE,Licitación Privada,07/11/2025 08:00 Hrs.,Publicado,1095
38/38-0460-LPU25,SERVICIO DE CONSULTAS Y PRÁCTICAS AMBULATORIAS PARA LA ATENCIÓN A PACIENTES DEL HNPM,Licitación Pública,18/11/2025 10:00 Hrs.,Publicado,979
84/136-1848-LPR25,Contratar un servicio para el mantenimiento y reparación de transformadores del CGMBA.,Licitación Privada,10/11/2025 08:00 Hrs.,Publicado,1011
74/13-0669-LPR25,Adquisición de equipo para monitoreo de biodiversidad,Licitación Privada,06/11/2025 12:00 Hrs.,Publicado,1326
38/18-1518-LPR25,ADQUISICIÓN DE ELEMENTOS DE REPRESENTACIÓN INSTITUCIONAL Y RELACIONES PÚBLICAS  RHAI CAV 25-26,Licitación Privada,11/11/2025 10:00 Hrs.,Publicado,1055
74/53-0674-LPR25,ADQUISICION DE HERRAMIENTAS MENORES PARQUE NACIONAL ISLOTE LOBOS,Licitación Privada,06/11/2025 09:00 Hrs.,Publicado,1886
38/31-0163-CDI25,SERVICIO DE REPARACION DE HUMEDAD EN OFICINAS,Contratación Directa,07/11/2025 08:00 Hrs.,Publicado,996
74/44-0675-LPR25,ADQUISICIÓN DE NEUMÁTICOS PARA EL PARQUE NACIONAL EL IMPENETRABLE,Licitación Privada,06/11/2025 15:00 Hrs.,Publicado,1061
30-0039-LPR25,Adquisición e instalación de DOS (02) elevadores de cuatro columnas para vehículos,Licitación Privada,25/11/2025 10:30 Hrs.,Publicado,1264
30-0027-LPU25,Adquisición de Licencias de Software,Licitación Pública,27/11/2025 10:30 Hrs.,Publicado,1264
74/27-0676-LPR25,ADQUISICION DE MATERIALES DE CONSTRUCCION PARA PROYECTOS VARIOS,Licitación Privada,14/11/2025 10:00 Hrs.,Publicado,1092
74/31-0677-LPR25,“Servicio de Limpieza para el Centro Operativo del PN Lihue Calel”,Licitación Privada,07/11/2025 09:00 Hrs.,Publicado,1124
74/53-0679-LPR25,ADQUISICION DE POSTES Y BULONES PARA CARTELERIA PARQUE NACIONAL ISLOTE LOBOS,Licitación Privada,06/11/2025 09:00 Hrs.,Publicado,1886
74/20-0680-LPR25,"ADQUISICIÓN DE IMPRESORA, TERMOTANQUE Y AIRES ACONDICIONADOS PARA EL P.N. QUEBRADA DEL CONDORITO",Licitación Privada,10/11/2025 12:00 Hrs.,Publicado,1085
38/27-0462-LPU25,ADQUISICIÓN DE EQUIPAMIENTOS DE COMUNICACIONES,Licitación Pública,11/11/2025 08:00 Hrs.,Publicado,1113
84/77-1852-LPR25,SERVICIO INTEGRAL DE MANTENIMIENTO Y RECARGA DE MATAFUEGOS PARA DEPENDENCIAS DEL EMGE,Licitación Privada,11/11/2025 08:00 Hrs.,Publicado,1042
74/52-0683-LPR25,Servicio de reparación de vehículos oficiales de la RNS Parque Federal Campo San Juan,Licitación Privada,07/11/2025 10:00 Hrs.,Publicado,1878
74/44-0684-LPR25,SERVICIO DE REPARACIÓN DE VEHÍCULO TOYOTA HILUX DOMINIO AA947HP DEL PN EL IMPENETRABLE - 2° LLAMADO,Licitación Privada,07/11/2025 08:00 Hrs.,Publicado,1061
74/26-0685-LPR25,ADQUISICION DE FOTOCOPIADORAS PARA EL PNMBURUCUYÁ,Licitación Privada,11/11/2025 08:00 Hrs.,Publicado,1059
74/44-0686-LPR25,SERVICIO DE REPARACIÓN DEL VEHÍCULO TOYOTA HILUX DOMINIO AA947HZ DEL PN EL IMPENETRABLE - 2° LLAMADO,Licitación Privada,07/11/2025 08:00 Hrs.,Publicado,1061
23-0007-LPU25,Seguro Flota Automotor SGP,Licitación Pública,25/11/2025 12:00 Hrs.,Publicado,589
23-0008-LPU25,Seguros para las dependencias de la Secretaría General,Licitación Pública,28/11/2025 12:00 Hrs.,Publicado,589
36-0015-CDI25,Adquisición de Ropa de Trabajo,Contratación Directa,31/10/2025 10:00 Hrs.,Publicado,711
35-0025-LPR25,Adquisición de ropa de cama y colchones para SHN,Licitación Privada,04/11/2025 10:00 Hrs.,Publicado,648
38/19-0347-LPU25,"SERVICIO DE INSTALACIÓN Y PRESTACIÓN DE TRANSMISIÓN DE DATOS, INTERNET Y RED DE TELECOMUNICACION",Licitación Pública,31/10/2025 07:00 Hrs.,Publicado,1088
38/38-0279-LPU25,ADQUISICION DE UNA (1) CENTRAL DE MONITOREO PARA LA UNIDAD DE RECUPERACION CARDIOVASCULAR .,Licitación Pública,31/10/2025 10:00 Hrs.,Publicado,979
95-0013-LPR25,ADQUISICIÓN DE INDUMENTARIA Y CALZADO DE SEGURIDAD,Licitación Privada,07/11/2025 12:00 Hrs.,Publicado,632
38/15-0378-LPU25,"Adquirir víveres secos, condimentos, dulces y conservas 4° trimestre para destinos de la IBBA",Licitación Pública,04/11/2025 10:00 Hrs.,Publicado,1300
38/15-0377-LPU25,"Adquisición de cortes cárnicos, filet de merluza, pollo y huevo fresco 4° trimestre para IBBA.",Licitación Pública,04/11/2025 10:00 Hrs.,Publicado,1300
38/15-0379-LPU25,Adquirir lácteos y panificados 4° trimestre para los destinos con asiento en la IBBA,Licitación Pública,04/11/2025 10:00 Hrs.,Publicado,1300
84/77-1788-LPR25,ADQUISICION DE SISTEMA DE ALMACENAMIENTO PARA LA DIRECCION GENERAL DE PERSONAL Y BIENESTAR,Licitación Privada,06/11/2025 08:00 Hrs.,Publicado,1042
16-0027-CDI25,ACTUALIZACIÓN DEL SISTEMA BEJERMAN E-FLEXWARE,Contratación Directa,04/11/2025 14:00 Hrs.,Publicado,676
38/1-1361-LPR25,Adq. de kits de repuestos para mantenimiento de turbocompresor de motor diésel Sulzer.,Licitación Privada,06/11/2025 09:30 Hrs.,Publicado,978
56-0001-CPU25,Servicio de limpieza para las sedes del ENRE,Concurso Público,12/11/2025 15:00 Hrs.,Publicado,1319
81-0014-CDI25,Adquisición de Banderas de Flameo,Contratación Directa,03/11/2025 13:00 Hrs.,Publicado,634
16-0026-CPR25,"MANTENIMIENTO, ACTUALIZACIÓN DE SOFTWARE Y REEMPLAZO EQUIPOS DE SEGURIDAD",Concurso Privado,31/10/2025 10:00 Hrs.,Publicado,676
84/77-0937-LPU25,ADQUISICIÓN DE TERMINALES SATELITALES MOVILES EN BANDA KU,Licitación Pública,07/11/2025 08:00 Hrs.,Publicado,1042
84/77-1693-LPR25,"ADQUISICIÓN DE LICENCIAS DE SOFTWARE ""EDR"" PARA EL EJERCITO ARGENTINO",Licitación Privada,07/11/2025 09:00 Hrs.,Publicado,1042
40/49-0807-CDI25,“Servicio de Internet para la BASE AEREA MILITAR CHAMICAL”,Contratación Directa,04/11/2025 10:00 Hrs.,Publicado,983
38/6-1399-LPR25,CONTRATACIÓN DE UN SEGURO DE RESPONSABILIDAD MÉDICA PARA EL HOSPITAL NAVAL USHUAIA,Licitación Privada,12/11/2025 09:00 Hrs.,Publicado,1116
454-0012-CDI25,"SOPORTE TÉCNICO, LICENCIAS AZENQOS Y LA ADQUISICIÓN DE EQUIPOS TERMINALES Y SUS LICENCIAS 5G",Contratación Directa,31/10/2025 11:30 Hrs.,Publicado,684
999-0011-LPU25,AM - Servicio de Telefonía Celular Móvil y Transferencia de Datos,Licitación Pública,04/11/2025 15:00 Hrs.,Publicado,585
37/22-0163-LPR25,SERVICIO DE CONSTRUCCION CENOTAFIO 2025,Licitación Privada,18/11/2025 11:00 Hrs.,Publicado,1151
454-0017-LPU25,ADQUISICIÓN DE ANALIZADORES DE ESPECTRO PORTÁTILES CON FUNCIONES DE RADIOGONIOMETRÍA,Licitación Pública,05/11/2025 11:30 Hrs.,Publicado,684
80-0004-LPR25,Servicio de alquiler de dispensers de agua conectados a la red del MSAL.,Licitación Privada,11/11/2025 11:00 Hrs.,Publicado,658
454-0018-LPU25,ADQUISICIÓN DE RECEPTORES DE COMUNICACIONES Y DE ANALIZADORES DE ESPECTRO,Licitación Pública,05/11/2025 11:30 Hrs.,Publicado,684
38/19-1396-LPR25,"SERVICIO DE CATERING PARA LA DIRECCIÓN DE PLANES, ORGANIZACIÓN Y POLÍTICA DE LA ARMADA",Licitación Privada,10/11/2025 07:00 Hrs.,Publicado,1088
40/52-0522-LPR25,Servicio de Plataformas Virtuales para el CENTRO REGIONAL UNIVERSITARIO CÓRDOBA - IUA,Licitación Privada,05/11/2025 10:00 Hrs.,Publicado,1308
368-0010-CDI25,Adquisición de luminarias,Contratación Directa,03/11/2025 13:00 Hrs.,Publicado,692
84/129-0939-LPU25,"""ADQUISICION DE MATERIALES EXPLOSIVOS - AÑO 2025""",Licitación Pública,31/10/2025 09:00 Hrs.,Publicado,1007
38/16-0403-LPU25,SERVICIO DE REPARACIÓN DE PORTONES Y GUILLOTINAS ,Licitación Pública,11/11/2025 10:00 Hrs.,Publicado,973
96-0063-LPU25,ENVASES PLÁSTICOS Y DE VIDRIO,Licitación Pública,06/11/2025 13:00 Hrs.,Publicado,715
16-0025-CDI25,REVISIÓN INDEPENDIENTE DE LA BARRERA ANTIDERRAME DE LA CENTRAL NUCLEAR ATUCHA UNIDAD I,Contratación Directa,07/11/2025 14:00 Hrs.,Publicado,676
55-0039-CDI25,SERVICIO DE ENSAYO DE MUESTRAS,Contratación Directa,04/11/2025 13:00 Hrs.,Publicado,1266
101-0004-LPU25,Servicio de limpieza integral,Licitación Pública,14/11/2025 09:00 Hrs.,Publicado,917
392-0007-CDI25,"Servicio de alquiler de autos sin chofer, para el personal de la AABE.",Contratación Directa,17/11/2025 12:00 Hrs.,Publicado,594
63-0050-LPU25,Contratación de seguros patrimoniales,Licitación Pública,14/11/2025 11:00 Hrs.,Publicado,1255
40/28-0747-CDI25,SERVICiO DE READECUACIÓN EDIFICIO Nº 159,Contratación Directa,07/11/2025 12:00 Hrs.,Publicado,866
27-0003-LPU25,"Renovación soporte, mantenimiento y actualización de licencias ORACLE",Licitación Pública,12/11/2025 12:00 Hrs.,Publicado,664
49-0076-CDI25,MANTENIMIENTO DE EQUIPOS MARCA SHIMADZU INSTALADOS EN LABORATORIOS DEL INV,Contratación Directa,03/11/2025 12:00 Hrs.,Publicado,1048
40/47-0164-LPU25,Adquisición de Viveres (Carnes) para la ESCUELA DE AVIACIÓN MILITAR,Licitación Pública,10/11/2025 10:01 Hrs.,Publicado,887
436-0011-LPR25,Adquisición de equipos de seguridad administrada – Firewall NGFW.,Licitación Privada,14/11/2025 11:00 Hrs.,Publicado,795
38/18-1457-LPR25,SERVICIO DE FUMIGACIÓN Y CONTROL DE PLAGAS PARA EL COTNEI Y EL RHAI.,Licitación Privada,10/11/2025 10:00 Hrs.,Publicado,1055
73-0009-LPR25,Adquisición de elementos de seguridad y señalización,Licitación Privada,12/11/2025 13:00 Hrs.,Publicado,713
40/28-0550-LPR25,ADQUISICION DE REPUESTOS PARA AUTOELEVADORES Y TRACTOR PAUNY 180A,Licitación Privada,07/11/2025 12:00 Hrs.,Publicado,866
40/47-0558-LPR25,Adquisición de Herramientas Menores para la EAM,Licitación Privada,11/11/2025 10:00 Hrs.,Publicado,887
46/2-0436-CDI25,SERVICIO DESARME TRASLADO O EXÁMEN PREVIO EQUIPO FRESADORA BOMAG,Contratación Directa,17/11/2025 12:00 Hrs.,Publicado,1478
