Número de proceso,Nombre de proceso,Tipo de proceso,Fecha de apertura,Estado,Unidad ejecutora
2025-462-99-265,"ADQUISICION PROLONGADOR, ASA PARA LEEP Y MÁS",Procedimiento Abreviado,21/10/2025 08:00 Hrs.,Publicado,103.14.11.1 - Dir. Pcial. Hospitales - Hospital L. C. De Gandulfo - L De Zamora
2025-459-134-265,SERVICIO DE RACIONAMIENTO EN COCIDO MODULAR 8 2025,Procedimiento Abreviado,21/10/2025 09:00 Hrs.,Publicado,103.14.11.1 - Dir. Pcial. Hospitales - Hospital L. C. De Gandulfo - L De Zamora
1-0920-LPU25,SERVICIO DE LIMPIEZA PARA EDIFICIOS DEL DEPTO JUDICIAL MERCEDES !!CON REDETERMINACION DE PRECIOS!!,Licitación Pública,21/10/2025 09:00 Hrs.,Publicado,1 - Suprema Corte de Justicia
2025-29-99-329,Medicamentos.,Procedimiento Abreviado,21/10/2025 09:00 Hrs.,Publicado,103.14.8.1 - Dir. Pcial. Hospitales - Hospital Oncología Lanús
2025-28-2-128,Licitacion Privada N° 28/2025 - Serv. Lavadero,Licitación Privada,21/10/2025 09:00 Hrs.,Publicado,103.13.5.1 - Dir. Pcial. Hospitales - Hospital Eva Perón - San Martín
2025-80-99-350,Insumos protésicos (Paciente: ROMERO ESPINOSA BRIAN),Procedimiento Abreviado,21/10/2025 09:00 Hrs.,Publicado,103.14.12.1 - Dir. Pcial. Hospitales - Hospital Dr. I. Iriarte - Quilmes
2025-123-99-342,CONTRATACION DE MANTENIMIENTO EDILICIO,Procedimiento Abreviado,21/10/2025 09:00 Hrs.,Publicado,103.19.4.1 - Dir. Pcial. Hospitales - Hospital San Roque -  Manuel B. Gonnet
2025-18-2-272,Adquisición de clínicos,Licitación Privada,21/10/2025 09:00 Hrs.,Publicado,103.14.16.1 - Dir. Pcial. Hospitales - Hospital Dr. J. A. Estevez - Temperley
2025-15-99-269,Servicio de Esterilización por fuera de la dependencia,Procedimiento Abreviado,21/10/2025 09:30 Hrs.,Publicado,103.18.1.1 - Dir. Pcial. Hospitales - Hospital De Lobos
2025-225-99-128,Procedimiento Abreviado N° 225/2025 - Adq. Insumos Mantenimiento,Procedimiento Abreviado,21/10/2025 09:30 Hrs.,Publicado,103.13.5.1 - Dir. Pcial. Hospitales - Hospital Eva Perón - San Martín
2025-183-99-274,Procedimiento Abreviado 183/2025 2DO LLAMADO,Procedimiento Abreviado,21/10/2025 09:30 Hrs.,Publicado,103.14.15.1 - Dir. Pcial. Hospitales - Hospital Pte. Perón - Avellaneda
2025-4-102-329,Un lockers metálico.,Procedimiento Abreviado,21/10/2025 10:00 Hrs.,Publicado,103.14.8.1 - Dir. Pcial. Hospitales - Hospital Oncología Lanús
2025-1-102-3791,SILLON PARA EXTRACCIÓN DE SANGRE,Procedimiento Abreviado,21/10/2025 10:00 Hrs.,Publicado,103.15.8.1 - Dir. Pcial. Hospitales - Hospital Materno Neonatal Estela de Carlotto
1-0938-LPU25,SERVICIO DE MANTENIMIENTO DE ASCENSORES DEPTO JUDICIAL MERCEDES ¡¡¡CON REDETERMINACION DE PRECIOS!!!,Licitación Pública,21/10/2025 10:00 Hrs.,Publicado,1 - Suprema Corte de Justicia
2025-81-99-350,Reactivos Manuales HCG BETA DET- HCG BETA INMUNOCROMATOLOGIA,Procedimiento Abreviado,21/10/2025 10:00 Hrs.,Publicado,103.14.12.1 - Dir. Pcial. Hospitales - Hospital Dr. I. Iriarte - Quilmes
2025-68-99-263,"PROTESIS TOTAL DE RODILLA IMPORTADA CON V?STAGO LARGO TIBIAL Y FEMORAL UNIDAD , GOROSO CEFERINA",Procedimiento Abreviado,21/10/2025 10:00 Hrs.,Publicado,101.6.0.1 - Direccion Pcial. de Redes y Regiones - Región Sanitaria I
2025-226-99-128,Procedimiento Abreviado N° 226/2025 - Adq. Insumos Mantenimiento,Procedimiento Abreviado,21/10/2025 10:00 Hrs.,Publicado,103.13.5.1 - Dir. Pcial. Hospitales - Hospital Eva Perón - San Martín
2025-176-101-274,Procedimiento Abreviado 176/2025 SAMO,Procedimiento Abreviado,21/10/2025 10:00 Hrs.,Publicado,103.14.15.1 - Dir. Pcial. Hospitales - Hospital Pte. Perón - Avellaneda
2025-40-101-280,PA SAMO 40/25 - ADQUISICION DE HELADERAS,Procedimiento Abreviado,21/10/2025 10:00 Hrs.,Publicado,103.14.3.1 - Dir. Pcial. Hospitales - Hospital Dr. P. Fiorito - Avellaneda
2025-17-99-294,P.A. 17/2025 Adquisición de Psicofarmacos (PROEPI),Procedimiento Abreviado,21/10/2025 10:00 Hrs.,Publicado,103.16.3.1 - Dir. Pcial. Hospitales - Hospital Dr. Taraborelli - Necochea
2025-44-128-350,FARMACIA - DESCARTABLES,Procedimiento Abreviado,21/10/2025 10:00 Hrs.,Publicado,103.14.12.1 - Dir. Pcial. Hospitales - Hospital Dr. I. Iriarte - Quilmes
2025-6-102-11471,CONTRATACION DEL SERVICIO DE REPARACION DE SILLONES ODONTOLOGICOS,Procedimiento Abreviado,21/10/2025 10:00 Hrs.,Publicado,103.14.4.1 - Dir. Pcial. Hospitales - Hospital Dr. Eduardo Wilde - Avellaneda
2025-28-101-350,Contenedor plástico autoclavable para Quirófano (2do llamado),Procedimiento Abreviado,21/10/2025 10:00 Hrs.,Publicado,103.14.12.1 - Dir. Pcial. Hospitales - Hospital Dr. I. Iriarte - Quilmes
2025-116-99-339,carbon activado y kit de reparación para bomba de agua,Procedimiento Abreviado,21/10/2025 10:00 Hrs.,Publicado,103.15.3.1 - Dir. Pcial. Hospitales - Hospital Dr. L. Güemes - Haedo
2025-10-99-290,ADQUISICION DE CATETER URETERAL METALICO STENT 6 FR STENT METALICO PARA URETER,Procedimiento Abreviado,21/10/2025 10:00 Hrs.,Publicado,99-MINISTERIO DE SALUD - SEDE CENTRAL - -SUBSECRETARIA DE ATENCION DE LA SALUD DE LAS PERSONAS
2025-93-142-339,Mangueras de oxígeno y de aire comprimido UPA 9,Procedimiento Abreviado,21/10/2025 10:30 Hrs.,Publicado,103.15.3.1 - Dir. Pcial. Hospitales - Hospital Dr. L. Güemes - Haedo
2025-120-101-353,Provisión de kits de tests rápidos para detección del virus del dengue.,Procedimiento Abreviado,21/10/2025 11:00 Hrs.,Publicado,99.23.1.1 - C.U.C.A.I.B.A. - Administración C.U.C.A.I.B.A.
2025-2-102-3791,"EQUIPAMENTO DE HEMOTERAPIA,CENTRIFUGA",Procedimiento Abreviado,21/10/2025 11:00 Hrs.,Publicado,103.15.8.1 - Dir. Pcial. Hospitales - Hospital Materno Neonatal Estela de Carlotto
2025-126-142-339,Descartables-renglones desiertos y rechazados UPA 9,Procedimiento Abreviado,21/10/2025 11:00 Hrs.,Publicado,103.15.3.1 - Dir. Pcial. Hospitales - Hospital Dr. L. Güemes - Haedo
382-12292-PAB25,ADQUISICIÓN DE EQUIPOS DE AIRE ACONDICIONADO PARA EL AÑO 2026,Procedimiento Abreviado,21/10/2025 11:00 Hrs.,Publicado,382-AGENCIA DE RECAUDACIÓN DE LA PROVINCIA DE BUENOS AIRES (ARBA)-SUBDIRECCIÓN EJECUTIVA DE ADMINISTRACIÓN Y TECNOLOGÍA
2025-26-2-2842,Contratacion de servicio de reparacion y mantenimiento edilicio para el Servicio de Mantenimiento,Licitación Pública,21/10/2025 11:30 Hrs.,Publicado,103.20.2.1 - Dir. Pcial. Hospitales - Hospital A. Balestrini - La Matanza
2025-472-101-265,ADQUISICION MATERIALES ODONTOLOGIA,Procedimiento Abreviado,22/10/2025 08:00 Hrs.,Publicado,103.14.11.1 - Dir. Pcial. Hospitales - Hospital L. C. De Gandulfo - L De Zamora
2025-4-102-333,PA 4/2025 - SUMAR - ADQ EXTENSOR WIFI - INFORMATICA,Procedimiento Abreviado,22/10/2025 09:00 Hrs.,Publicado,103.12.2.1 - Dir. Pcial. Hospitales - Hospital San José - Pergamino
2025-130-99-335,adquisicion materiales de ferreteria,Procedimiento Abreviado,22/10/2025 09:00 Hrs.,Publicado,103.15.5.1 - Dir. Pcial. Hospitales - Hospital Héroes De Malvinas - Merlo
2025-66-101-275,PA 66/2025 SAMO - FONDOS PROPIOS - COMPRA DE CATETERES Y AGUJAS PARA EL SERVICIO DE ONCOLOGIA,Procedimiento Abreviado,22/10/2025 09:30 Hrs.,Publicado,103.15.6.1 - Dir. Pcial. Hospitales - Hospital M. Y L. De La Vega - Moreno
2025-40-99-302,Repuestos Cama Stryker,Procedimiento Abreviado,22/10/2025 10:00 Hrs.,Publicado,103.16.1.1 - Dir. Pcial. Hospitales - Hospital  Don Victorio Tetamanti - Mar Del Plata
2025-13-2-270,REPARACION DE CELDAS PARA MEDIA TENSION,Licitación Privada,22/10/2025 10:00 Hrs.,Publicado,103.19.5.1 - Dir. Pcial. Hospitales - Hospital Dra. C. Grierson - Guernica
2025-22-101-298,PRODUCTOS TEXTILES,Procedimiento Abreviado,22/10/2025 10:00 Hrs.,Publicado,103.10.1.1 - Dir. Pcial. Hospitales - Hospital Julio De Vedia - 9 De Julio
2025-184-99-333,PA 184/2025 - RENTAS - ADQ INSUMOS LIMPIEZA - ECONOMATO,Procedimiento Abreviado,22/10/2025 10:00 Hrs.,Publicado,103.12.2.1 - Dir. Pcial. Hospitales - Hospital San José - Pergamino
2025-51-2-309,LP 51/2025 CARNES ROJAS,Licitación Privada,22/10/2025 10:00 Hrs.,Publicado,103.19.18.1 - Dir. Pcial. Hospitales - Hospital A. Korn M. Romero
2025-111-2-260,LP 111-25 ALIMENTACION PARENTERAL,Licitación Privada,22/10/2025 10:00 Hrs.,Publicado,103.19.8.1 - Dir. Pcial. Hospitales - Hospital Gral. San Martín - La Plata
2025-131-6-276,LICITACION PRIVADA Nº 131/2025-HIAEP-SOR.MARIA LUDOVICA,Licitación Privada,22/10/2025 10:00 Hrs.,Publicado,103.19.7.1 - Dir. Pcial. Hospitales - Hospital Sor M. Ludovica - La Plata
101-0839-LPU25,Adquisición de medicamentos para el Programa de Epilepsia de la Provincia de Buenos Aires (PROEPI),Licitación Pública,22/10/2025 10:00 Hrs.,Publicado,"101-MINISTERIO DE SALUD - SEDE CENTRAL - -SUBSECRETARIA DE GESTION Y CONTRALOR DEL CONOCIMIENTO, REDES Y TECNOLOGIAS SANITARIAS"
101-1433-LPR25,"Adquisición de Kits Multiplex de PCR para la detección de SARS-CoV-2, Influenza A/B y VSR.",Licitación Privada,22/10/2025 10:00 Hrs.,Publicado,"101-MINISTERIO DE SALUD - SEDE CENTRAL - -SUBSECRETARIA DE GESTION Y CONTRALOR DEL CONOCIMIENTO, REDES Y TECNOLOGIAS SANITARIAS"
2025-133-99-335,ADQUISICION DE DURLOCK,Procedimiento Abreviado,22/10/2025 10:00 Hrs.,Publicado,103.15.5.1 - Dir. Pcial. Hospitales - Hospital Héroes De Malvinas - Merlo
2025-185-99-333,PA 185/2025 - RENTAS - ADQ PAÑALES - ECONOMATO,Procedimiento Abreviado,22/10/2025 11:00 Hrs.,Publicado,103.12.2.1 - Dir. Pcial. Hospitales - Hospital San José - Pergamino
2025-141-101-353,Provisión de ropa descartable. Varios destinos,Procedimiento Abreviado,23/10/2025 09:00 Hrs.,Publicado,99.23.1.1 - C.U.C.A.I.B.A. - Administración C.U.C.A.I.B.A.
2025-229-99-128,Procedimiento Abreviado N°229/2025 - Adq. Protesis Pte. Herrera Bersabel Leovino,Procedimiento Abreviado,23/10/2025 09:00 Hrs.,Publicado,103.13.5.1 - Dir. Pcial. Hospitales - Hospital Eva Perón - San Martín
2025-231-99-128,Procedimiento Abreviado N° 231/2025 - Adq. Insumos Laboratorio,Procedimiento Abreviado,23/10/2025 09:30 Hrs.,Publicado,103.13.5.1 - Dir. Pcial. Hospitales - Hospital Eva Perón - San Martín
2025-230-99-128,Procedimiento Abreviado N° 230/2025 - Adq. Especialidades Medicinales,Procedimiento Abreviado,23/10/2025 10:00 Hrs.,Publicado,103.13.5.1 - Dir. Pcial. Hospitales - Hospital Eva Perón - San Martín
2025-17-99-347,PA 17-2025 RG RECOLECCION DE RESIDUOS PATOGENICOS,Procedimiento Abreviado,23/10/2025 10:00 Hrs.,Publicado,103.19.13.1 - Instituto de Hemoterapia - Instituto de Hemoterapia - La Plata
2025-1-102-298,INSUMOS DE ODONTOLOGIA,Procedimiento Abreviado,23/10/2025 10:00 Hrs.,Publicado,103.10.1.1 - Dir. Pcial. Hospitales - Hospital Julio De Vedia - 9 De Julio
2-0129-CME25,CONTRATACION DE SERVICIO DE ACCESO A BASE DE DATOS COMERCIALES - AÑO 2026,Contratación  Menor,23/10/2025 10:00 Hrs.,Publicado,2 -PODER JUDICIAL-MINISTERIO PUBLICO-PROCURACION GENERAL
2025-84-99-270,ADQUISICION MEDICAMENTOS (RECH. PA 74/2025 Y PA 68/2025),Procedimiento Abreviado,23/10/2025 10:00 Hrs.,Publicado,103.19.5.1 - Dir. Pcial. Hospitales - Hospital Dra. C. Grierson - Guernica
2025-85-99-270,ADQUISICION DE INSUMOS PARA FARMACIA (PROGRAMA DE EPILEPSIA PROEPI),Procedimiento Abreviado,23/10/2025 10:30 Hrs.,Publicado,103.19.5.1 - Dir. Pcial. Hospitales - Hospital Dra. C. Grierson - Guernica
2025-24-101-273,PROCEDIMIENTO ABREVIADO 24/2025 SAMO (ADQ. DE CAMILLAS DE TRANSFERENCIA PARA QUIROFANO),Procedimiento Abreviado,23/10/2025 11:00 Hrs.,Publicado,103.13.3.1 - Dir. Pcial. Hospitales - Hospital Gral. M. Belgrano - San Martín
2025-86-99-270,"ADQUISICION INSUMO FARMACIA (DESIERTO PA 68,69 Y 74)",Procedimiento Abreviado,23/10/2025 11:00 Hrs.,Publicado,103.19.5.1 - Dir. Pcial. Hospitales - Hospital Dra. C. Grierson - Guernica
614-0890-LPU25,"ADQUISICIÓN DE SUPLEMENTOS, FORMULAS NUTRICIONALES Y OTROS DESTINADOS A LAS JURISDICCIONES Y ENTIDAD",Licitación Pública,23/10/2025 11:00 Hrs.,Publicado,614 - ORGANISMO PROVINCIAL DE CONTRATACIONES
2025-87-99-270,ADQUISICION DE INSUMOS PARA FARMACIA (RECHAZADO PA 72),Procedimiento Abreviado,23/10/2025 11:30 Hrs.,Publicado,103.19.5.1 - Dir. Pcial. Hospitales - Hospital Dra. C. Grierson - Guernica
2025-123-99-339,ADQUISICION INSUMOS DE PLOMERIA,Procedimiento Abreviado,24/10/2025 09:00 Hrs.,Publicado,103.15.3.1 - Dir. Pcial. Hospitales - Hospital Dr. L. Güemes - Haedo
2025-97-99-273,PA 97/2025 ADQUISICION DE SET DE CITOPLASTIA PACIENTE GOROSITO LINCH GABRIELA,Procedimiento Abreviado,24/10/2025 10:00 Hrs.,Publicado,103.13.3.1 - Dir. Pcial. Hospitales - Hospital Gral. M. Belgrano - San Martín
2025-14-101-347,PA 14-25 SAMO REPARACION DE EQUIPOS DE LABORATORIO,Procedimiento Abreviado,24/10/2025 10:00 Hrs.,Publicado,103.19.13.1 - Instituto de Hemoterapia - Instituto de Hemoterapia - La Plata
2025-212-99-293,INSUMOS DE MANTENIMIENTO (2DO LLAMADO),Procedimiento Abreviado,24/10/2025 10:00 Hrs.,Publicado,103.13.4.1 - Dir. Pcial. Hospitales - Hospital M.V.De Martinez - Tigre
2025-46-2-301,ADQUISICION RECHAZADOS AMPLIACION/DESIERTOS,Licitación Privada,24/10/2025 10:00 Hrs.,Publicado,103.20.3.1 - Dir. Pcial. Hospitales - Hospital Simplemente Evita - Gonzalez Catán
2025-51-99-310,Adquisición de placas de petri y otros (renglones desiertos y fracasados),Procedimiento Abreviado,24/10/2025 10:00 Hrs.,Publicado,96-MINISTERIO DE SALUD - SEDE CENTRAL - -DIRECCION PROVINCIAL INSTITUTO BIOLOGICO DR. TOMAS PERON
2025-88-99-270,ADQUISICION DE INSUMOS DE DESCARTABLES (RECHAZADOS DEL PA 66),Procedimiento Abreviado,24/10/2025 10:00 Hrs.,Publicado,103.19.5.1 - Dir. Pcial. Hospitales - Hospital Dra. C. Grierson - Guernica
170-0366-LPU25,Prestación del servicio de desarrollo e implementación de software de documentación y digitalización,Licitación Pública,24/10/2025 11:00 Hrs.,Publicado,170-MINISTERIO DE SEGURIDAD-MINISTERIO DE SEGURIDAD
2025-45-101-310,Contratación del servicio reparación de maquina dosificadora de frascos-NUEVO LLAMADO,Procedimiento Abreviado,24/10/2025 11:00 Hrs.,Publicado,96-MINISTERIO DE SALUD - SEDE CENTRAL - -DIRECCION PROVINCIAL INSTITUTO BIOLOGICO DR. TOMAS PERON
2025-114-99-291,Prótesis de Traumatología López Jorge Luis,Procedimiento Abreviado,24/10/2025 12:00 Hrs.,Publicado,103.13.2.1 - Dir. Pcial. Hospitales - Hospital Dr. E. Erill - Escobar
2025-19-2-272,"Readecuación del sector, sala de estar, consultorios y baños (Sala de agudos Admisión)",Licitación Privada,27/10/2025 10:00 Hrs.,Publicado,103.14.16.1 - Dir. Pcial. Hospitales - Hospital Dr. J. A. Estevez - Temperley
2025-12-2-347,LP 12-25 RG BOLSAS DOBLES,Licitación Privada,27/10/2025 10:00 Hrs.,Publicado,103.19.13.1 - Instituto de Hemoterapia - Instituto de Hemoterapia - La Plata
101-13638-PAB25,ADQUISICIÓN DE INSUMOS PARA EL DIAGNÓSTICO Y LA VIGILANCIA POR BIOLOGÍA MOLECULAR,Procedimiento Abreviado,27/10/2025 10:00 Hrs.,Publicado,"101-MINISTERIO DE SALUD - SEDE CENTRAL - -SUBSECRETARIA DE GESTION Y CONTRALOR DEL CONOCIMIENTO, REDES Y TECNOLOGIAS SANITARIAS"
2025-13-2-347,LP 13-25 RG BOLSAS TRIPLES,Licitación Privada,28/10/2025 10:00 Hrs.,Publicado,103.19.13.1 - Instituto de Hemoterapia - Instituto de Hemoterapia - La Plata
599-0124-CME25,Adquisición de herramientas de mano y maquinarias para distintos polos productivos y unidades produc,Contratación  Menor,28/10/2025 13:00 Hrs.,Publicado,599 - SUBSECRETARÍA DE INCLUSIÓN PENITENCIARIA
