Número de proceso,Nombre de proceso,Tipo de proceso,Fecha de apertura,Estado,Unidad ejecutora
2025-144-99-275,PA N° 144/2025 - INSUMOS PROTESICOS  - CIRUGIA MAXILO FACIAL - H.Z.G. MARIANO Y LUCIANO  DE LA VEGA,Procedimiento Abreviado,06/11/2025 11:30 Hrs.,Publicado,103.15.6.1 - Dir. Pcial. Hospitales - Hospital M. Y L. De La Vega - Moreno
349-13205-PAB25,Servicio de mant. preventivo y correctivo de los sistemas de detección y extinción de incendios,Procedimiento Abreviado,06/11/2025 12:00 Hrs.,Publicado,349-MINISTERIO DE ECONOMIA -SUBSECRETARÍA DE GESTIÓN TÉCNICA Y LEGAL
2025-18-151-345,PROCEDIMIENTO ABREVIADO SAMO 18-2025 SERVICIO DE REPARACIONES EDILICIAS,Procedimiento Abreviado,06/11/2025 13:00 Hrs.,Publicado,103.19.20.1 - Dir. Pcial. Hospitales - Hospital Z.Videla Dorna - S. Miguel Del Monte
599-1352-LPR25,Máquinas y equipos de producción para Polos Productivos,Licitación Privada,06/11/2025 14:00 Hrs.,Publicado,599 - SUBSECRETARÍA DE INCLUSIÓN PENITENCIARIA
2025-330-99-268,lámpara de xenón para fuente de luz,Procedimiento Abreviado,06/11/2025 14:00 Hrs.,Publicado,103.19.9.1 - Dir. Pcial. Hospitales - Hospital Dr. R. Rossi - La Plata
2025-103-2-260,FACTOR VII RECOMBINANTE,Licitación Privada,06/11/2025 14:00 Hrs.,Publicado,103.19.8.1 - Dir. Pcial. Hospitales - Hospital Gral. San Martín - La Plata
2025-28-99-312,RECHAZADOS ALIMENTOS SECOS,Procedimiento Abreviado,07/11/2025 08:30 Hrs.,Publicado,103.19.19.1 - Dir. Pcial. Hospitales - Hospital J. Ingenieros - M. Romero
2025-467-99-265,ADQUISICION DE PROTESIS PACIENTE SAVALA MELODY TUTOR EXTERNO TUBULAR,Procedimiento Abreviado,07/11/2025 08:30 Hrs.,Publicado,103.14.11.1 - Dir. Pcial. Hospitales - Hospital L. C. De Gandulfo - L De Zamora
2025-97-99-277,Adquisición de Prótesis traumatológica Pte Segovia Hugo Ernesto D.N.I. N° 28.972.694,Procedimiento Abreviado,07/11/2025 09:00 Hrs.,Publicado,103.11.1.1 - Dir. Pcial. Hospitales - Hospital Dr. A. Piñeyro - Junín
2025-144-99-335,ADQUISICION DE MEDICAMENTOS,Procedimiento Abreviado,07/11/2025 09:00 Hrs.,Publicado,103.15.5.1 - Dir. Pcial. Hospitales - Hospital Héroes De Malvinas - Merlo
2025-142-99-335,INSUMOS PRA EL SERVICIO DIAGNOSTICO POR IMÀGENES,Procedimiento Abreviado,07/11/2025 09:30 Hrs.,Publicado,103.15.5.1 - Dir. Pcial. Hospitales - Hospital Héroes De Malvinas - Merlo
2-0130-CME25,SERVICIO DE MTO. PREVENTIVO DEL SISTEMA DE MEDIA Y BAJA TENSIÓN -LARROQUE N°2300 DE BANFIELD,Contratación  Menor,07/11/2025 10:00 Hrs.,Publicado,2 -PODER JUDICIAL-MINISTERIO PUBLICO-PROCURACION GENERAL
307-14440-PAB25,SERVICIO DE LIMPIEZA 2026- DELEGACION ADMINISTRATIVA UPSO,Procedimiento Abreviado,07/11/2025 10:00 Hrs.,Publicado,307-UNIVERSIDAD PROVINCIAL DEL SUDOESTE (UPSO) -RECTORADO
2025-61-101-275,Reparacion Respiradores-Terapia Intensiva-PA 61/2025 SAMO-SOLICITUD 721471-2DO LLAMADO-UPA12/HM5,Procedimiento Abreviado,07/11/2025 10:00 Hrs.,Publicado,103.15.6.1 - Dir. Pcial. Hospitales - Hospital M. Y L. De La Vega - Moreno
58-14044-PAB25,Renovación del servicio anual de soporte y mantenimiento técnico “PSPlus MC 4HR 7X24 ONSITE”,Procedimiento Abreviado,07/11/2025 10:00 Hrs.,Publicado,58 - Contaduría General
2025-143-99-335,PRODUCTOS FARMACEUTICOS MEDICINALES,Procedimiento Abreviado,07/11/2025 10:00 Hrs.,Publicado,103.15.5.1 - Dir. Pcial. Hospitales - Hospital Héroes De Malvinas - Merlo
2025-387-147-276,PROCEDIMIENTO ABREVIADO-SUB ADM Nº 387/2025-HIAEP-SOR.MARIA LUDOVICA,Procedimiento Abreviado,07/11/2025 10:00 Hrs.,Publicado,103.19.7.1 - Dir. Pcial. Hospitales - Hospital Sor M. Ludovica - La Plata
2025-420-101-268,PA  420/25,Procedimiento Abreviado,07/11/2025 10:00 Hrs.,Publicado,103.19.9.1 - Dir. Pcial. Hospitales - Hospital Dr. R. Rossi - La Plata
2025-75-99-317,Llamado a licitacion P.A. Nº 75-2025 Insumos Protésicos,Procedimiento Abreviado,07/11/2025 10:00 Hrs.,Publicado,101.6.0.9 - Direccion Pcial. de Redes y Regiones - Región Sanitaria IX
2025-45-128-350,FILTROS Y REPUESTO PARA AIRE ACONDICIONADO - PROVISION Y COLOCACION,Procedimiento Abreviado,07/11/2025 10:00 Hrs.,Publicado,103.14.12.1 - Dir. Pcial. Hospitales - Hospital Dr. I. Iriarte - Quilmes
2025-61-99-263,BOLSA P/ILEOSTOMIA DRENABLE  - PTE RIZZO GRACIELA ESTER - HMBB.,Procedimiento Abreviado,07/11/2025 10:00 Hrs.,Publicado,101.6.0.1 - Direccion Pcial. de Redes y Regiones - Región Sanitaria I
99-0143-CME25,Adquisición de Papel,Contratación  Menor,07/11/2025 10:00 Hrs.,Publicado,99-MINISTERIO DE SALUD - SEDE CENTRAL - -SUBSECRETARIA DE ATENCION DE LA SALUD DE LAS PERSONAS
2025-45-148-358,Adquisicion de Microscopio para Neurocirugía,Licitación Privada,07/11/2025 10:00 Hrs.,Publicado,103.15.2.1 - Dir. Pcial. Hospitales - Hospital  V. Lopez Y Planes - Gral Rodríguez
2025-182-99-2842,Adquisición de instrumental para el servicio de tecnología medica,Procedimiento Abreviado,07/11/2025 10:00 Hrs.,Publicado,103.20.2.1 - Dir. Pcial. Hospitales - Hospital A. Balestrini - La Matanza
2025-145-99-335,ADQUISICION DE MEDICAMENTOS,Procedimiento Abreviado,07/11/2025 10:30 Hrs.,Publicado,103.15.5.1 - Dir. Pcial. Hospitales - Hospital Héroes De Malvinas - Merlo
2025-410-101-268,REPARACION DE EJE DE BOMBA REPARACION DE EJE DE BOMBA,Procedimiento Abreviado,07/11/2025 11:00 Hrs.,Publicado,103.19.9.1 - Dir. Pcial. Hospitales - Hospital Dr. R. Rossi - La Plata
2025-169-99-357,PA 169-2025 BARBOZA CIRO SOLICITUD 717084 EX-2025-15443300- -GDEBA-RSVIIMSALGP,Procedimiento Abreviado,07/11/2025 11:00 Hrs.,Publicado,101.6.0.7 - Direccion Pcial. de Redes y Regiones - Región Sanitaria VII
2025-45-151-2842,Adquisición de Sist. de Monitoreo de Reflujo p/pacientes Neo. y Ped. para el Serv. de Tec. Medica,Procedimiento Abreviado,07/11/2025 11:00 Hrs.,Publicado,103.20.2.1 - Dir. Pcial. Hospitales - Hospital A. Balestrini - La Matanza
2025-53-99-271,Adquisición de elementos para órtesis según pliego de bases y condiciones particulares.,Procedimiento Abreviado,07/11/2025 11:00 Hrs.,Publicado,103.19.3.1 - Dir. Pcial. Hospitales - Hospital El Dique - Ensenada
2025-231-101-262,ADQ. COLCHON Y ALMOHADA,Procedimiento Abreviado,07/11/2025 11:00 Hrs.,Publicado,103.16.2.1 - Dir. Pcial. Hospitales - Hospital Dr. Alende - Mar Del Plata
73-0901-LPU25,"“Paradores ReCreo 2026”, en el marco del Programa “ReCreo en la Provincia”",Licitación Pública,07/11/2025 11:00 Hrs.,Publicado,73-MINISTERIO DE PRODUCCIÓN -SUBSECRETARIA DE TURISMO
349-13157-PAB25,"SERVICIO DE CONTROL DE MICROORGANISMOS, INSECTOS Y ROEDORES PARA EL EJERCICIO 2026",Procedimiento Abreviado,07/11/2025 12:00 Hrs.,Publicado,349-MINISTERIO DE ECONOMIA -SUBSECRETARÍA DE GESTIÓN TÉCNICA Y LEGAL
257-0772-LPU25,ADQUISICIÓN DE CAMIONETAS 4X4 2025,Licitación Pública,07/11/2025 12:00 Hrs.,Publicado,257-CORPORACION DE FOMENTO DEL VALLE BONAERENSE DEL RIO COLORADO -GERENCIA TECNICA
2025-73-101-128,Procedimiento Abreviado N° 73/2025 SAMO - Adq. Lampara Scialitica,Procedimiento Abreviado,10/11/2025 09:00 Hrs.,Publicado,103.13.5.1 - Dir. Pcial. Hospitales - Hospital Eva Perón - San Martín
2025-71-101-128,Procedimiento Abreviado N° 71/2025 SAMO - Serv. Desinstalacion y Reinstalacion de Mamografo,Procedimiento Abreviado,10/11/2025 09:30 Hrs.,Publicado,103.13.5.1 - Dir. Pcial. Hospitales - Hospital Eva Perón - San Martín
2025-74-101-128,Procedimiento Abreviado N° 74/2025 SAMO - Rep. Respirador,Procedimiento Abreviado,10/11/2025 10:00 Hrs.,Publicado,103.13.5.1 - Dir. Pcial. Hospitales - Hospital Eva Perón - San Martín
2025-106-99-273,PROCEDIMIENTO ABREVIADO 106/2025 (ADQ. DE MEDICAMENTOS ANTIEPILEPTICOS),Procedimiento Abreviado,10/11/2025 10:00 Hrs.,Publicado,103.13.3.1 - Dir. Pcial. Hospitales - Hospital Gral. M. Belgrano - San Martín
2025-240-2-266,Adquisicion de productos farmaceuticos y medicinales,Licitación Privada,10/11/2025 10:00 Hrs.,Publicado,103.14.7.1 - Dir. Pcial. Hospitales - Hospital Evita - Lanús
2025-9-148-310,Adquisición de máquina comprimidora tipo rotativa,Licitación Privada,10/11/2025 10:00 Hrs.,Publicado,96-MINISTERIO DE SALUD - SEDE CENTRAL - -DIRECCION PROVINCIAL INSTITUTO BIOLOGICO DR. TOMAS PERON
2025-284-99-301,ADQUISICION DE SUTURAS MECANICA,Procedimiento Abreviado,10/11/2025 11:00 Hrs.,Publicado,103.20.3.1 - Dir. Pcial. Hospitales - Hospital Simplemente Evita - Gonzalez Catán
2025-147-99-339,ADQUISICION DE INSUMOS DE MANTENIMIENTO,Procedimiento Abreviado,10/11/2025 11:00 Hrs.,Publicado,103.15.3.1 - Dir. Pcial. Hospitales - Hospital Dr. L. Güemes - Haedo
2024-9-2-329,SERVICIO DE CABLEADO DE RED INFORMATICA LAN TOTAL PUESTOS 182 SEGÚN ANEXO VIII,Licitación Privada,11/11/2025 09:00 Hrs.,Publicado,103.14.8.1 - Dir. Pcial. Hospitales - Hospital Oncología Lanús
2025-245-99-128,Procedimiento Abreviado N° 245/2025 - Rep. Red Electrica,Procedimiento Abreviado,11/11/2025 09:00 Hrs.,Publicado,103.13.5.1 - Dir. Pcial. Hospitales - Hospital Eva Perón - San Martín
2025-246-99-128,Procedimiento Abreviado N°246/2025  - Adq. Insumos Laboratorio,Procedimiento Abreviado,11/11/2025 09:30 Hrs.,Publicado,103.13.5.1 - Dir. Pcial. Hospitales - Hospital Eva Perón - San Martín
2025-116-2-260,CATETER ABLACION CAMPO PULSADO,Licitación Privada,11/11/2025 10:00 Hrs.,Publicado,103.19.8.1 - Dir. Pcial. Hospitales - Hospital Gral. San Martín - La Plata
2025-1-148-350,Provisión e instalación de aire acondicionados (18000 Frig/h),Licitación Privada,12/11/2025 10:00 Hrs.,Publicado,103.14.12.1 - Dir. Pcial. Hospitales - Hospital Dr. I. Iriarte - Quilmes
2025-54-101-310,Contratación del servicio de recarga de extintores,Procedimiento Abreviado,12/11/2025 10:00 Hrs.,Publicado,96-MINISTERIO DE SALUD - SEDE CENTRAL - -DIRECCION PROVINCIAL INSTITUTO BIOLOGICO DR. TOMAS PERON
2025-55-101-310,Adquisición de racks de almacenamiento,Procedimiento Abreviado,12/11/2025 11:00 Hrs.,Publicado,96-MINISTERIO DE SALUD - SEDE CENTRAL - -DIRECCION PROVINCIAL INSTITUTO BIOLOGICO DR. TOMAS PERON
2025-229-99-448,Adquisición de SUTURAS MECANICAS,Procedimiento Abreviado,13/11/2025 09:00 Hrs.,Publicado,101.6.0.12 - Direccion Pcial. de Redes y Regiones - Región Sanitaria XII
2025-140-99-448,Adquisición de PROTESIS DE CIRUGIA GENERAL,Procedimiento Abreviado,13/11/2025 09:20 Hrs.,Publicado,101.6.0.12 - Direccion Pcial. de Redes y Regiones - Región Sanitaria XII
2025-144-99-448,Adquisición de SISTEMA DE COMPRESION TORACICA,Procedimiento Abreviado,13/11/2025 09:40 Hrs.,Publicado,101.6.0.12 - Direccion Pcial. de Redes y Regiones - Región Sanitaria XII
2025-236-99-448,Adquisición de SISTEMA DE COMPRESION DINAMICO,Procedimiento Abreviado,13/11/2025 09:45 Hrs.,Publicado,101.6.0.12 - Direccion Pcial. de Redes y Regiones - Región Sanitaria XII
2025-232-99-448,ADQUISICIÓN DE GENERADOR DE CARDIODESFIBRILADOR,Procedimiento Abreviado,13/11/2025 10:00 Hrs.,Publicado,101.6.0.12 - Direccion Pcial. de Redes y Regiones - Región Sanitaria XII
2025-234-99-448,Adquisición de SISTEMA DE COMPRESION DINAMICA TORACICA,Procedimiento Abreviado,13/11/2025 10:20 Hrs.,Publicado,101.6.0.12 - Direccion Pcial. de Redes y Regiones - Región Sanitaria XII
2025-235-99-448,adquisicion de estimulador vagal,Procedimiento Abreviado,13/11/2025 10:40 Hrs.,Publicado,101.6.0.12 - Direccion Pcial. de Redes y Regiones - Región Sanitaria XII
2025-232-99-357,PA 232-2025 SUAREZ CARTAVIO MARTIN 741608 EX-2025-35380939- -GDEBA-RSVIIMSALGP,Procedimiento Abreviado,13/11/2025 11:00 Hrs.,Publicado,101.6.0.7 - Direccion Pcial. de Redes y Regiones - Región Sanitaria VII
2025-237-99-448,Adquisición de SISTEMA DE CORRECCION DE ESCOLIOSIS,Procedimiento Abreviado,13/11/2025 11:00 Hrs.,Publicado,101.6.0.12 - Direccion Pcial. de Redes y Regiones - Región Sanitaria XII
2025-16-99-448,Adquisición de INSUMOS PARA ESCOLIOSIS,Procedimiento Abreviado,13/11/2025 11:20 Hrs.,Publicado,101.6.0.12 - Direccion Pcial. de Redes y Regiones - Región Sanitaria XII
